search_id,user_id,query
1754,4263,side
1755,2010,hope
1756,3005,hope
1757,5777,design
1758,4156,bill
1759,7963,theory
1760,205,mean
1761,2890,behavior
1762,2642,trade
1763,1469,little
1764,631,structure
1765,8477,them
1766,9407,check
1767,4283,anyone
1768,3190,goal
1769,9609,international
1770,5270,tree
1771,3149,southern
1772,3790,ground
1773,8457,weight
1774,5949,artist
1775,7143,reveal
1776,7903,challenge
1777,3512,sea
1778,1011,act
1779,5620,stand
1780,8561,ever
1781,776,best
1782,7148,such
1783,503,someone
1784,8376,his
1785,6907,a
1786,2673,environmental
1787,7312,notice
1788,9040,recently
1789,9835,young
1790,5519,home
1791,8553,idea
1792,7949,executive
1793,5681,threat
1794,944,popular
1795,6242,dark
1796,2389,instead
1797,6768,popular
1798,4689,wonder
1799,2666,between
1800,2643,day
1801,4761,face
1802,6634,culture
1803,4451,charge
1804,1413,live
1805,8908,new
1806,1858,moment
1807,9419,work
1808,9797,back
1809,6602,agree
1810,8344,against
1811,270,speech
1812,4039,enter
1813,6452,what
1814,8872,bit
1815,1908,wide
1816,302,may
1817,8207,service
1818,9653,line
1819,9657,each
1820,9645,notice
1821,9374,certainly
1822,4760,own
1823,5938,forward
1824,6915,view
1825,5660,sometimes
1826,9194,sign
1827,9325,offer
1828,2562,technology
1829,9789,across
1830,2320,agency
1831,3428,color
1832,7596,enjoy
1833,6617,worry
1834,4439,reflect
1835,885,country
1836,6072,operation
1837,1231,free
1838,956,across
1839,5793,risk
1840,5265,out
1841,3819,network
1842,2577,strategy
1843,6432,sea
1844,1743,among
1845,3948,unit
1846,2995,open
1847,5738,consider
1848,1574,either
1849,8500,usually
1850,9251,child
1851,4661,eye
1852,8286,country
1853,3354,why
1854,8593,own
1855,7728,new
1856,1825,side
1857,9178,organization
1858,7439,project
1859,2419,be
1860,4348,chair
1861,3850,young
1862,7542,include
1863,9452,include
1864,3888,senior
1865,1843,executive
1866,3144,ball
1867,2997,friend
1868,6147,red
1869,682,police
1870,6144,difference
1871,5042,win
1872,8370,book
1873,9712,management
1874,7152,weight
1875,8367,watch
1876,2114,wind
1877,8148,design
1878,9938,late
1879,7276,of
1880,3590,until
1881,3628,husband
1882,929,across
1883,5510,cause
1884,6427,measure
1885,8767,financial
1886,398,toward
1887,8214,Mr
1888,9795,run
1889,1783,bed
1890,8460,miss
1891,8614,smile
1892,5692,fly
1893,1968,Mrs
1894,1756,training
1895,5093,total
1896,1571,beat
1897,437,your
1898,9550,check
1899,4235,yes
1900,2046,visit
1901,5045,truth
1902,4469,type
1903,1904,store
1904,8203,such
1905,4369,admit
1906,9125,read
1907,4368,health
1908,8403,dinner
1909,4628,contain
1910,6578,general
1911,2542,war
1912,736,agency
1913,5932,high
1914,8340,you
1915,8608,same
1916,9063,born
1917,8395,artist
1918,5180,when
1919,3796,everything
1920,4434,increase
1921,8134,protect
1922,4353,reduce
1923,7657,able
1924,9690,world
1925,870,to
1926,1764,range
1927,399,happen
1928,4193,small
1929,5926,degree
1930,2253,front
1931,2339,rest
1932,7808,like
1933,6935,role
1934,5509,plan
1935,2750,out
1936,1337,thought
1937,38,safe
1938,4526,society
1939,3132,staff
1940,7475,life
1941,9061,around
1942,8103,benefit
1943,6029,join
1944,7542,enjoy
1945,7114,practice
1946,2324,yet
1947,2482,pretty
1948,8020,picture
1949,2049,seek
1950,6400,ground
1951,9598,course
1952,6673,probably
1953,3825,simply
1954,7546,structure
1955,1338,every
1956,1524,own
1957,5362,ability
1958,7703,perhaps
1959,9431,system
1960,5880,foot
1961,6719,enough
1962,7591,stay
1963,2324,opportunity
1964,5229,he
1965,9879,father
1966,6234,national
1967,8220,physical
1968,7131,page
1969,2722,effect
1970,5033,subject
1971,9209,agency
1972,9655,it
1973,2004,maintain
1974,3954,soon
1975,5138,author
1976,8243,miss
1977,5602,phone
1978,9079,turn
1979,1079,hair
1980,2503,include
1981,8235,door
1982,9966,development
1983,5467,able
1984,1043,able
1985,6648,morning
1986,2463,finally
1987,5473,approach
1988,836,different
1989,8843,defense
1990,3135,people
1991,4605,center
1992,9676,we
1993,1247,raise
1994,93,area
1995,1891,skill
1996,8882,cold
1997,4926,quite
1998,3915,treatment
1999,7274,evening
2000,8023,boy
2001,7145,heavy
2002,2643,arrive
2003,9225,move
2004,6010,above
2005,1475,perhaps
2006,9841,however
2007,1465,explain
2008,1222,traditional
2009,8400,suffer
2010,4897,week
2011,2529,without
2012,8595,heavy
2013,4469,decade
2014,605,just
2015,9795,white
2016,8699,human
2017,8906,front
2018,1315,right
2019,2645,do
2020,3433,everybody
2021,4015,either
2022,552,month
2023,1824,speech
2024,3212,player
2025,1513,recently
2026,7920,staff
2027,1333,red
2028,6694,whom
2029,4382,development
2030,5546,exactly
2031,2747,later
2032,7068,section
2033,5701,both
2034,7282,her
2035,5226,page
2036,8173,section
2037,6059,air
2038,3415,foot
2039,7801,beat
2040,8594,public
2041,5795,young
2042,1242,chair
2043,6697,candidate
2044,3445,section
2045,9864,beautiful
2046,8416,less
2047,5720,away
2048,4220,quickly
2049,6018,offer
2050,3770,institution
2051,5700,with
2052,8640,would
2053,2200,travel
2054,4727,believe
2055,3470,measure
2056,5223,these
2057,3331,official
2058,5861,matter
2059,8922,anyone
2060,7481,yeah
2061,5664,line
2062,3430,spend
2063,4455,use
2064,861,fall
2065,3549,rather
2066,3849,fact
2067,6911,son
2068,9407,across
2069,8397,continue
2070,7194,consider
2071,5847,mind
2072,3233,else
2073,8490,ground
2074,6604,ball
2075,5369,different
2076,9470,economic
2077,6190,there
2078,4694,may
2079,3294,eight
2080,3918,staff
2081,1726,stuff
2082,2385,sing
2083,347,why
2084,9144,through
2085,274,purpose
2086,8341,lawyer
2087,9358,cup
2088,3571,read
2089,1430,once
2090,3076,home
2091,3842,off
2092,6227,idea
2093,7141,film
2094,5192,loss
2095,8601,each
2096,2776,health
2097,5574,clear
2098,6740,space
2099,9288,road
2100,1288,decade
2101,582,her
2102,119,field
2103,1339,discussion
2104,6805,claim
2105,7389,community
2106,3290,skill
2107,2073,fall
2108,4611,like
2109,545,kitchen
2110,3442,name
2111,7441,treatment
2112,1887,prevent
2113,6918,hour
2114,7924,structure
2115,8208,interview
2116,8369,citizen
2117,8155,director
2118,5708,world
2119,8170,experience
2120,4063,nation
2121,7890,reality
2122,1220,left
2123,3630,within
2124,662,painting
2125,7625,feeling
2126,9826,community
2127,378,citizen
2128,8295,rather
2129,6467,fear
2130,7868,race
2131,290,ball
2132,314,movement
2133,7688,power
2134,6061,boy
2135,8476,short
2136,539,else
2137,3101,line
2138,7142,example
2139,4228,short
2140,9234,forget
2141,9483,heart
2142,7494,already
2143,6363,dog
2144,6534,room
2145,2277,because
2146,9657,kind
2147,8781,success
2148,7786,system
2149,2086,us
2150,5444,full
2151,1908,three
2152,8216,child
2153,6224,join
2154,8441,commercial
2155,1511,specific
2156,3686,hard
2157,9743,couple
2158,6823,field
2159,8657,wind
2160,9235,serious
2161,2758,skill
2162,6244,ability
2163,173,present
2164,5470,market
2165,5757,want
2166,2454,sea
2167,2406,eight
2168,7691,commercial
2169,6221,through
2170,5525,leave
2171,2777,popular
2172,6054,model
2173,9509,kitchen
2174,8535,country
2175,5950,ten
2176,8797,pattern
2177,1351,data
2178,1752,station
2179,1450,determine
2180,8155,understand
2181,4904,candidate
2182,5800,show
2183,7340,guy
2184,9611,by
2185,4537,call
2186,9433,front
2187,7655,avoid
2188,9726,hand
2189,9487,them
2190,4312,war
2191,3674,five
2192,6643,live
2193,4816,another
2194,6457,find
2195,6303,visit
2196,1174,nice
2197,5877,least
2198,3737,plan
2199,7678,up
2200,1480,court
2201,1318,sometimes
2202,6694,cell
2203,2292,none
2204,8000,where
2205,959,same
2206,7198,help
2207,9710,and
2208,4444,treatment
2209,4575,compare
2210,8851,her
2211,1677,industry
2212,9524,there
2213,1615,happy
2214,972,decade
2215,2432,recently
2216,1037,operation
2217,7677,matter
2218,3609,involve
2219,8685,economic
2220,4302,magazine
2221,1860,budget
2222,4870,exactly
2223,4759,such
2224,6596,suggest
2225,8354,house
2226,1161,per
2227,7853,chance
2228,7774,become
2229,1373,never
2230,3592,some
2231,241,increase
2232,6277,night
2233,8086,cover
2234,4388,these
2235,4023,than
2236,8158,detail
2237,1989,yourself
2238,4899,during
2239,8689,forward
2240,2486,data
2241,82,space
2242,2068,read
2243,3483,school
2244,3995,at
2245,889,out
2246,2418,almost
2247,8233,rise
2248,6777,series
2249,5791,human
2250,8259,consumer
2251,2650,true
2252,3229,most
2253,5597,put
2254,2512,political
2255,4220,heart
2256,2739,yard
2257,1265,head
2258,5492,cultural
2259,6430,budget
2260,2162,mother
2261,1271,often
2262,7676,watch
2263,6742,well
2264,1179,police
2265,4271,vote
2266,8624,maintain
2267,1321,big
2268,6945,stage
2269,3700,hand
2270,7875,relationship
2271,2612,girl
2272,6885,when
2273,1057,site
2274,6280,answer
2275,3204,magazine
2276,8233,issue
2277,7069,room
2278,3048,discussion
2279,4710,southern
2280,6750,myself
2281,6335,series
2282,2459,staff
2283,5853,pretty
2284,3323,tough
2285,8394,visit
2286,3508,author
2287,1453,material
2288,2406,reveal
2289,3495,somebody
2290,9326,modern
2291,5664,imagine
2292,3774,listen
2293,1354,style
2294,7513,if
2295,5369,again
2296,5580,operation
2297,7656,seat
2298,2673,skin
2299,7702,loss
2300,9071,rich
2301,7929,stop
2302,8103,pick
2303,3091,then
2304,4449,whom
2305,937,conference
2306,5986,way
2307,1498,hair
2308,9477,long
2309,5335,eat
2310,8600,small
2311,7025,decision
2312,8134,add
2313,7310,mind
2314,7303,but
2315,8750,coach
2316,4839,several
2317,2565,carry
2318,2346,budget
2319,5344,strategy
2320,9011,when
2321,8615,table
2322,4721,kind
2323,1969,water
2324,683,office
2325,2037,southern
2326,4364,impact
2327,8207,million
2328,3693,arrive
2329,5551,bit
2330,8370,rock
2331,2122,everything
2332,5518,PM
2333,7303,station
2334,3776,road
2335,1246,record
2336,3377,cold
2337,1175,feel
2338,6994,simple
2339,1678,hope
2340,5785,father
2341,2967,political
2342,3649,nature
2343,8627,choice
2344,2759,view
2345,5707,too
2346,4559,network
2347,4797,final
2348,249,give
2349,2025,threat
2350,8887,whole
2351,6204,information
2352,3662,tonight
2353,6979,single
2354,1870,price
2355,5144,political
2356,7635,marriage
2357,3128,question
2358,7883,market
2359,369,friend
2360,5464,partner
2361,6281,soon
2362,6282,professional
2363,7848,wind
2364,8187,near
2365,3541,strong
2366,1224,daughter
2367,2327,most
2368,6887,sound
2369,5551,thing
2370,4260,to
2371,2858,agent
2372,2453,hotel
2373,5066,year
2374,7419,six
2375,8856,just
2376,8,series
2377,9107,production
2378,4724,list
2379,7300,finish
2380,1392,describe
2381,3299,notice
2382,6192,budget
2383,333,thousand
2384,731,fire
2385,6140,decision
2386,9231,agreement
2387,3296,many
2388,9463,culture
2389,476,level
2390,6072,stuff
2391,231,allow
2392,2613,way
2393,8308,watch
2394,6353,religious
2395,958,tell
2396,9829,start
2397,9573,admit
2398,6009,step
2399,5317,finish
2400,9506,any
2401,9481,white
2402,8584,week
2403,8285,vote
2404,2213,at
2405,8218,thought
2406,6877,despite
2407,8720,when
2408,3918,everybody
2409,2083,win
2410,4053,his
2411,2769,dog
2412,7352,imagine
2413,8646,work
2414,8801,itself
2415,1922,Mr
2416,6753,environmental
2417,1902,own
2418,7391,training
2419,5989,interesting
2420,1546,he
2421,2403,officer
2422,7239,age
2423,508,phone
2424,7935,find
2425,1096,site
2426,367,college
2427,7122,central
2428,352,any
2429,2926,idea
2430,8757,help
2431,565,how
2432,3025,source
2433,102,sure
2434,1802,national
2435,9602,tend
2436,9586,ready
2437,8827,test
2438,8585,last
2439,9958,size
2440,1283,send
2441,1629,tough
2442,4562,economic
2443,8440,those
2444,3615,service
2445,7902,approach
2446,1732,series
2447,710,increase
2448,5407,tough
2449,2016,reflect
2450,7678,home
2451,7081,couple
2452,7109,evidence
2453,265,lawyer
2454,8231,I
2455,1147,lose
2456,1567,standard
2457,4324,peace
2458,4717,range
2459,5309,couple
2460,544,Mrs
2461,8493,help
2462,9947,sell
2463,6597,letter
2464,6748,could
2465,1923,explain
2466,942,far
2467,1922,at
2468,5281,as
2469,2421,suffer
2470,2762,movie
2471,2757,door
2472,3331,section
2473,5891,break
2474,5058,measure
2475,5920,soon
2476,1355,statement
2477,4466,citizen
2478,622,continue
2479,2944,suggest
2480,532,east
2481,6572,world
2482,295,successful
2483,6165,himself
2484,1481,music
2485,6747,financial
2486,5490,represent
2487,7442,shake
2488,1989,office
2489,2026,ask
2490,7298,sense
2491,2609,where
2492,5566,without
2493,2103,person
2494,2327,improve
2495,4462,same
2496,831,even
2497,5114,strategy
2498,817,soon
2499,5537,hit
2500,3643,fine
2501,1469,rate
2502,4398,short
2503,8515,assume
2504,6764,item
2505,6934,send
2506,738,that
2507,3273,nice
2508,1297,debate
2509,4224,general
2510,5096,culture
2511,652,watch
2512,1875,east
2513,5076,worker
2514,8677,head
2515,7058,partner
2516,2024,subject
2517,5427,price
2518,7087,hear
2519,2981,close
2520,3609,power
2521,1613,cultural
2522,9968,argue
2523,3743,PM
2524,1904,work
2525,1637,operation
2526,5527,hit
2527,6312,successful
2528,9584,environment
2529,781,home
2530,9074,commercial
2531,2567,quickly
2532,5793,yourself
2533,1639,well
2534,6127,note
2535,9192,strategy
2536,4039,stage
2537,3922,myself
2538,7751,president
2539,1371,stuff
2540,8771,say
2541,6868,simply
2542,3084,former
2543,2831,special
2544,9719,a
2545,9460,draw
2546,1404,federal
2547,1372,beat
2548,6402,community
2549,7467,section
2550,163,trade
2551,9100,idea
2552,2814,far
2553,8282,education
2554,4229,product
2555,6048,hope
2556,5264,item
2557,8798,election
2558,7501,most
2559,4683,garden
2560,4157,move
2561,9352,approach
2562,1483,five
2563,5381,place
2564,5518,thank
2565,5527,firm
2566,777,news
2567,553,structure
2568,1792,play
2569,8002,human
2570,6725,customer
2571,5618,single
2572,145,stock
2573,54,rise
2574,831,old
2575,2021,bed
2576,501,focus
2577,5266,party
2578,9440,individual
2579,7280,character
2580,9333,form
2581,8178,drop
2582,5795,ready
2583,391,ahead
2584,1819,onto
2585,9102,reason
2586,3911,girl
2587,2443,everything
2588,5885,range
2589,5984,short
2590,4627,social
2591,9928,list
2592,7638,record
2593,1933,song
2594,7499,second
2595,8902,drop
2596,5982,else
2597,4125,the
2598,2907,once
2599,5498,rock
2600,9663,forget
2601,9345,teach
2602,3483,white
2603,413,base
2604,9142,dark
2605,2725,ground
2606,3897,visit
2607,2359,that
2608,1227,someone
2609,4166,born
2610,1783,long
2611,3618,assume
2612,132,grow
2613,2988,pattern
2614,5315,develop
2615,942,west
2616,3306,six
2617,6035,interest
2618,7635,would
2619,4350,gun
2620,6029,hour
2621,1934,cut
2622,5657,technology
2623,8459,along
2624,9146,many
2625,5135,require
2626,7615,standard
2627,3738,area
2628,4207,computer
2629,4888,stage
2630,1582,learn
2631,9030,one
2632,8636,improve
2633,4492,everything
2634,7851,threat
2635,1339,perform
2636,4884,civil
2637,9822,know
2638,7410,reality
2639,7513,necessary
2640,127,include
2641,775,morning
2642,3290,note
2643,1180,technology
2644,3709,until
2645,8970,they
2646,8166,success
2647,9495,institution
2648,3092,our
2649,4905,eye
2650,339,just
2651,8311,land
2652,7535,myself
2653,6727,language
2654,8989,today
2655,7090,too
2656,1685,tough
2657,7042,leave
2658,1603,base
2659,8258,ready
2660,4659,up
2661,1462,against
2662,1058,day
2663,7330,force
2664,2737,standard
2665,733,right
2666,1649,hotel
2667,1574,realize
2668,6334,ability
2669,6816,if
2670,1751,four
2671,7819,safe
2672,9246,mean
2673,55,lose
2674,6319,three
2675,3874,health
2676,8142,spring
2677,1193,former
2678,3656,at
2679,4885,should
2680,9781,community
2681,4031,son
2682,4002,discover
2683,2152,party
2684,3875,foreign
2685,8505,bag
2686,6846,answer
2687,5466,eye
2688,8646,surface
2689,4555,high
2690,7176,where
2691,8749,letter
2692,641,no
2693,4567,firm
2694,8104,majority
2695,1442,dinner
2696,8990,may
2697,3610,surface
2698,1648,reflect
2699,7580,time
2700,30,speak
2701,4170,base
2702,9357,successful
2703,1479,present
2704,830,while
2705,162,debate
2706,3756,prove
2707,3091,save
2708,5730,family
2709,879,floor
2710,3336,trade
2711,137,ground
2712,4836,rich
2713,6854,will
2714,1974,ever
2715,3502,teacher
2716,2180,support
2717,3708,his
2718,441,two
2719,1898,work
2720,9558,ago
2721,4590,itself
2722,1495,part
2723,7777,senior
2724,687,civil
2725,4518,six
2726,6360,treat
2727,6646,seek
2728,844,central
2729,9497,opportunity
2730,9961,list
2731,3594,probably
2732,4306,thank
2733,7531,factor
2734,6439,own
2735,4450,religious
2736,918,dream
2737,3432,work
2738,7499,prevent
2739,8685,drug
2740,8828,laugh
2741,3350,partner
2742,14,impact
2743,7688,third
2744,7895,yard
2745,3884,next
2746,1209,story
2747,1310,local
2748,268,speak
2749,3597,provide
2750,4636,method
2751,2839,require
2752,3105,speech
2753,4053,break
2754,712,brother
2755,8023,beyond
2756,1535,easy
2757,5542,eight
2758,9698,kitchen
2759,2901,person
2760,9644,last
2761,2550,country
2762,4575,section
2763,4212,government
2764,610,have
2765,3663,little
2766,7852,notice
2767,6279,pattern
2768,4747,month
2769,2249,notice
2770,705,similar
2771,9824,cup
2772,7208,all
2773,2920,poor
2774,1601,picture
2775,6263,accept
2776,3079,kid
2777,1000,remain
2778,5422,training
2779,7748,white
2780,5677,chair
2781,2258,keep
2782,6379,fish
2783,2277,board
2784,341,stand
2785,8973,family
2786,9173,course
2787,9034,in
2788,8382,magazine
2789,4641,us
2790,3490,third
2791,2703,expect
2792,5211,suddenly
2793,1669,area
2794,7162,feeling
2795,3456,cold
2796,8726,war
2797,5598,network
2798,4221,source
2799,7939,finally
2800,2608,measure
2801,9792,find
2802,889,own
2803,15,crime
2804,1997,office
2805,3058,pull
2806,6817,give
2807,9542,process
2808,6988,but
2809,129,minute
