ad_click_id,ad_id,user_id
1785,1696,2131
1786,125,1491
1787,106,7247
1788,530,7997
1789,450,2512
1790,666,5049
1791,803,2653
1792,456,3200
1793,137,109
1794,601,5593
1795,614,1246
1796,1513,3240
1797,1677,3200
1798,824,3679
1799,1983,8612
1800,1946,3874
1801,819,9191
1802,58,1520
1803,199,2058
1804,285,2181
1805,1481,5141
1806,363,6954
1807,304,8291
1808,564,1991
1809,1076,5651
1810,1506,6240
1811,575,7560
1812,1755,94
1813,1159,9003
1814,192,2317
1815,156,814
1816,544,2790
1817,1283,3105
1818,1156,4533
1819,173,3136
1820,516,8564
1821,805,9303
1822,1161,3428
1823,49,7716
1824,73,5007
1825,1354,3856
1826,1463,3792
1827,1501,5201
1828,417,1443
1829,1684,143
1830,524,9754
1831,650,2992
1832,1558,7135
1833,556,826
1834,23,1949
1835,1704,9893
1836,1186,643
1837,1301,4099
1838,1184,6483
1839,1561,5351
1840,28,7450
1841,1144,223
1842,25,2735
1843,438,8512
1844,1792,6912
1845,590,4416
1846,1437,3272
1847,526,7983
1848,430,1711
1849,472,4884
1850,705,9280
1851,147,5127
1852,443,8385
1853,911,2100
1854,1091,163
1855,1782,1619
1856,167,1966
1857,92,1947
1858,1747,4701
1859,791,808
1860,610,2424
1861,587,5571
1862,572,1196
1863,1238,2757
1864,1453,1498
1865,1898,6255
1866,676,4158
1867,1787,8132
1868,760,2204
1869,846,9727
1870,1821,6018
1871,130,8859
1872,1349,8088
1873,1245,9881
1874,1723,8997
1875,1604,1385
1876,1032,1544
1877,1868,7568
1878,1602,1009
1879,802,9340
1880,243,6560
1881,677,7874
1882,788,250
1883,1310,4730
1884,480,4946
1885,1506,7446
1886,1897,4989
1887,1628,8478
1888,1272,8721
1889,1152,7553
1890,1923,721
1891,726,3992
1892,1721,1951
1893,716,5239
1894,375,9706
1895,1641,5292
1896,1839,8214
1897,1216,1043
1898,554,2466
1899,489,6330
1900,374,1309
1901,1872,5481
1902,1229,4617
1903,908,6045
1904,1025,1021
1905,1861,5021
1906,668,1779
1907,516,2607
1908,1597,7907
1909,763,9015
1910,1995,9654
1911,1075,9344
1912,1835,3392
1913,720,470
1914,1933,4252
1915,1270,1444
1916,1086,863
1917,1041,39
1918,1704,129
1919,1475,4855
1920,1437,4418
1921,1682,5188
1922,566,7330
1923,1679,3632
1924,1493,1933
1925,970,8531
1926,1103,5189
1927,1148,6613
1928,1526,754
1929,291,4791
1930,335,5061
1931,1151,8653
1932,122,7108
1933,1347,5083
1934,383,2430
1935,439,3764
1936,1353,5275
1937,554,272
1938,650,7406
1939,1415,1793
1940,930,1756
1941,348,884
1942,1692,4091
1943,1315,161
1944,586,6425
1945,439,7265
1946,1069,2866
1947,1910,1400
1948,1270,551
1949,1312,7803
1950,1098,2232
1951,1184,375
1952,532,3184
1953,587,4087
1954,1101,4764
1955,1604,9727
1956,1835,3247
1957,392,9401
1958,483,8191
1959,1622,5342
1960,1303,5859
1961,391,3370
1962,748,3070
1963,1855,2629
1964,612,1763
1965,674,5576
1966,378,1309
1967,1678,1434
1968,207,5469
1969,887,2396
1970,1833,5400
1971,1339,9160
1972,110,6749
1973,297,1054
1974,1750,3831
1975,664,4675
1976,1960,8061
1977,1769,9773
1978,243,5812
1979,140,8791
1980,978,222
1981,1927,4951
1982,171,1742
1983,1516,7726
1984,506,2536
1985,1505,6603
1986,28,5079
1987,181,1758
1988,864,5226
1989,835,5045
1990,1469,4053
1991,918,4518
1992,457,3044
1993,1819,6853
1994,244,9969
1995,152,8368
1996,1103,3733
1997,840,7656
1998,1538,8908
1999,868,852
2000,525,7560
2001,866,9248
2002,1837,8895
2003,265,9589
2004,643,6780
2005,1326,2480
2006,1359,4908
2007,1762,4360
2008,1328,5869
2009,158,4149
2010,1481,7028
2011,1916,1522
2012,1034,7638
2013,1626,5309
2014,1206,7714
2015,876,7989
2016,694,944
2017,425,4251
2018,1540,8123
2019,1091,9003
2020,5,4067
2021,137,7467
2022,861,5457
2023,857,6620
2024,1725,8521
2025,941,872
2026,397,1763
2027,742,2267
2028,1768,5526
2029,1334,6704
2030,1555,2821
2031,1419,2084
2032,1687,6186
2033,1348,7934
2034,1022,1527
2035,1285,7167
2036,1403,6808
2037,1356,9484
2038,200,8296
2039,1648,8544
2040,439,1816
2041,1905,5882
2042,56,1580
2043,1810,6285
2044,1540,5935
2045,1005,3356
2046,705,8678
2047,1150,3655
2048,1353,8062
2049,1102,9558
2050,790,3963
2051,338,4487
2052,52,194
2053,615,7772
2054,1239,1635
2055,10,4377
2056,1176,787
2057,1184,2900
2058,1259,6836
2059,1113,7868
2060,1333,231
2061,1598,1195
2062,1317,2112
2063,1165,2252
2064,956,7985
2065,713,447
2066,1179,1602
2067,1671,9901
2068,1879,9807
2069,782,115
2070,1409,4478
2071,497,4398
2072,1261,3361
2073,1767,5355
2074,330,812
2075,1448,1078
2076,1978,4939
2077,28,9488
2078,1128,4362
2079,564,3774
2080,742,1019
2081,1082,9469
2082,562,5047
2083,740,1307
2084,471,5830
2085,1458,2554
2086,1182,287
2087,1658,4029
2088,1363,4859
2089,550,1948
2090,183,3110
2091,1207,8446
2092,1878,7660
2093,637,7832
2094,583,436
2095,5,3607
2096,721,2095
2097,1270,1216
2098,1968,5507
2099,72,6029
2100,472,5635
2101,1469,8984
2102,1079,1021
2103,1937,8644
2104,99,3338
2105,1124,3946
2106,1533,5241
2107,884,997
2108,168,1118
2109,319,7668
2110,103,7213
2111,1285,2115
2112,1328,9392
2113,670,996
2114,1527,6664
2115,557,5485
2116,1882,2972
2117,264,8148
2118,1525,2915
2119,270,8853
2120,1369,8235
2121,1103,6556
2122,328,6267
2123,1030,8106
2124,1124,2973
2125,21,2673
2126,1695,6414
2127,1976,7730
2128,1005,1428
2129,1926,2283
2130,568,9268
2131,1396,9904
2132,1451,1791
2133,1430,7341
2134,858,8528
2135,1157,5478
2136,1379,7471
2137,302,59
2138,1088,1972
2139,1322,138
2140,1733,2626
2141,880,295
2142,612,3780
2143,1433,422
2144,591,1482
2145,1064,8965
2146,1797,3681
2147,1245,9555
2148,1495,157
2149,1774,4538
2150,918,5240
2151,408,6832
2152,1148,1642
2153,1477,1732
2154,74,6322
2155,1794,4381
2156,242,2294
2157,1436,5513
2158,436,5222
2159,1031,2392
2160,1633,1631
2161,621,7275
2162,1888,9852
2163,1813,8394
2164,719,9278
2165,883,5719
2166,210,6805
2167,1834,8545
2168,504,7086
2169,933,7022
2170,877,8163
2171,929,3901
2172,1811,3135
2173,1926,3693
2174,1268,6675
2175,1328,9846
2176,625,8814
2177,338,4864
2178,344,6577
2179,1974,5196
2180,1067,595
2181,404,7188
2182,1644,3925
2183,623,486
2184,844,8407
2185,619,8864
2186,639,7559
2187,32,7288
2188,1829,2816
2189,423,7833
2190,879,8082
2191,658,7044
2192,284,2225
2193,224,9427
2194,104,590
2195,1570,2010
2196,1552,5325
2197,1690,7490
2198,940,4561
2199,769,5226
2200,1029,7410
2201,1165,7336
2202,1150,9167
2203,24,4634
2204,948,7750
2205,827,6395
2206,442,8666
2207,1891,4815
2208,89,42
2209,1125,3980
2210,1315,1901
2211,1540,6768
2212,1239,4681
2213,1,8018
2214,1209,2580
2215,1514,1156
2216,473,1217
2217,236,3398
2218,1026,9339
2219,1066,531
2220,36,8769
2221,1609,7807
2222,1939,4066
2223,702,6048
2224,1328,8511
2225,795,5256
2226,942,3079
2227,1277,3065
2228,697,3880
2229,1877,523
2230,651,9887
2231,493,3514
2232,234,1018
2233,780,5136
2234,1563,8400
2235,302,3062
2236,1039,9986
2237,499,370
2238,776,7107
2239,1676,720
2240,1362,6398
2241,608,6128
2242,1653,8872
2243,458,3250
2244,1625,9961
2245,1742,8088
2246,1654,7699
2247,921,3998
2248,348,3623
2249,970,287
2250,1922,6586
2251,1047,4927
2252,1616,6438
2253,1704,3927
2254,1943,414
2255,386,5020
2256,1936,162
2257,1899,4478
2258,1804,1577
2259,860,589
2260,1936,7018
2261,1230,3738
2262,723,8281
2263,516,7624
2264,337,5926
2265,1108,3318
2266,158,4003
2267,456,5408
2268,1475,6274
2269,862,7660
2270,532,457
2271,439,1454
2272,456,2815
2273,1476,3913
2274,1571,311
2275,1849,2036
2276,1807,9343
2277,1842,6936
2278,975,5340
2279,1687,1675
2280,1907,1763
2281,1268,4346
2282,1587,7396
2283,1957,313
2284,188,5609
2285,1653,4622
2286,911,1677
2287,1653,7849
2288,1099,5598
2289,1850,208
2290,1781,3876
2291,1485,7514
2292,699,7848
2293,1928,2123
2294,533,4203
2295,92,526
2296,592,7630
2297,472,9862
2298,1504,1157
2299,806,8908
2300,877,1943
2301,204,1663
2302,1433,6683
2303,728,5473
2304,994,6083
2305,1598,8211
2306,1193,7758
2307,1326,7346
2308,21,3272
2309,539,5210
2310,423,8080
2311,485,4409
2312,989,5259
2313,11,2129
2314,270,1910
2315,1560,6957
2316,1002,9501
2317,728,7323
2318,102,3107
2319,1640,5755
2320,714,9836
2321,1368,3860
2322,644,5486
2323,1470,74
2324,1786,6111
2325,1798,8365
2326,1819,6895
2327,1559,6522
2328,1204,6332
2329,522,4602
2330,1646,7775
2331,725,2316
2332,282,7562
2333,494,7216
2334,1720,6156
2335,439,6988
2336,1368,956
2337,1016,1200
2338,1766,7935
2339,424,9390
2340,1766,7439
2341,952,4583
2342,2,6242
2343,176,6130
2344,260,1228
2345,1433,3855
2346,551,4917
2347,1981,3843
2348,1765,6550
2349,986,4781
2350,690,5058
2351,1943,4656
2352,1922,8381
2353,1929,2420
2354,282,3520
2355,407,9795
2356,351,1418
2357,1355,8818
2358,1543,7359
2359,350,1784
2360,1620,91
2361,343,6035
2362,1717,4615
2363,1741,1730
2364,438,4467
2365,1449,802
2366,633,8581
2367,1652,118
2368,1745,3151
2369,1569,7285
2370,643,7324
2371,301,2248
2372,1489,5528
2373,1333,2622
2374,1079,1168
2375,1811,5397
2376,1705,7210
2377,1583,8874
2378,338,8406
2379,876,9220
2380,178,2821
2381,1239,3801
2382,386,1081
2383,1521,7926
2384,880,8963
2385,1797,1626
2386,1609,4954
2387,965,9263
2388,1004,4465
2389,1118,6474
2390,336,9593
2391,1227,7234
2392,1584,6069
2393,187,258
2394,1615,5652
2395,737,9389
2396,1619,3782
2397,1421,9142
2398,754,8075
2399,1521,1874
2400,1819,4406
2401,242,4283
2402,722,2445
2403,1367,8623
2404,3,8763
2405,71,9535
2406,1598,792
2407,1649,2916
2408,100,3947
2409,72,1207
2410,1990,8569
2411,1116,4107
2412,1309,1043
2413,1988,8524
2414,1915,6462
2415,957,1145
2416,430,3625
2417,586,2022
2418,898,5011
2419,1353,8813
2420,1516,3338
2421,724,9928
2422,1229,5652
2423,130,3117
2424,1618,9884
2425,362,5384
2426,1192,8966
2427,802,8550
2428,1675,1289
2429,894,6564
2430,848,9305
2431,567,5275
2432,101,7105
2433,943,8210
2434,228,794
2435,83,2194
2436,1813,9789
2437,51,9293
2438,1550,1362
2439,350,2380
2440,1524,2017
2441,1172,5999
2442,1482,3034
2443,1503,7629
2444,134,40
2445,1198,1260
2446,1755,2519
2447,436,6228
2448,539,7272
2449,177,435
2450,1867,4513
2451,1878,2566
2452,189,6714
2453,89,163
2454,971,2120
2455,1885,5096
2456,686,3415
2457,17,1909
2458,1768,6709
2459,41,950
2460,1784,4090
2461,1148,8292
2462,1462,9435
2463,1865,7842
2464,1255,2068
2465,756,4109
2466,1012,7296
2467,502,1945
2468,963,5962
2469,185,2007
2470,1068,5718
2471,94,4014
2472,405,1737
2473,844,9581
2474,1340,5261
2475,1797,2834
2476,1470,6011
2477,1546,6403
2478,1216,7540
2479,1522,5377
2480,1830,1874
2481,1154,3202
2482,1429,5400
2483,1075,4897
2484,1682,8211
2485,1714,3823
2486,1513,7133
2487,897,2855
2488,274,92
2489,865,712
2490,1511,804
2491,1118,8580
2492,1785,4292
2493,46,1665
2494,208,6237
2495,967,8623
2496,375,3802
2497,1317,1384
2498,1320,6486
2499,1668,8083
2500,643,2009
2501,1362,3404
2502,949,1107
2503,1155,4393
2504,497,3408
2505,1187,2199
2506,1108,5907
2507,812,6533
2508,991,2477
2509,369,9711
2510,1575,2549
2511,1094,7980
2512,371,3239
2513,208,8474
2514,1827,4821
2515,88,4740
2516,907,5234
2517,977,5418
2518,1353,2480
2519,517,2176
2520,951,6785
2521,1753,6614
2522,221,7777
2523,1282,4927
2524,524,9964
2525,619,9195
2526,6,4561
2527,511,4025
2528,1606,5765
2529,1030,7707
2530,434,6620
2531,1992,1650
2532,1820,1610
2533,372,5473
2534,773,9155
2535,165,1885
2536,1684,3768
2537,901,5303
2538,674,5306
2539,1114,718
2540,511,4148
2541,1074,3805
2542,1224,468
2543,1141,5325
2544,642,1920
2545,1435,8409
2546,1446,3599
2547,852,2557
2548,349,8840
2549,1902,6606
2550,1779,1561
2551,225,3268
2552,848,3671
2553,1742,8383
2554,36,8278
2555,1599,7003
2556,32,364
2557,1955,1077
2558,1525,6407
2559,509,639
2560,1851,4042
2561,565,2889
2562,509,8124
2563,152,9425
2564,344,3506
2565,296,3498
2566,515,9030
2567,1190,9988
2568,736,5516
2569,710,4719
2570,904,9176
2571,657,7009
2572,1689,8363
2573,1179,3635
2574,1041,300
2575,944,3931
2576,1195,7778
2577,955,2268
2578,51,3263
2579,373,3580
2580,832,62
2581,656,3199
2582,1856,7575
2583,910,1570
2584,1844,9967
2585,1255,4645
2586,744,3073
2587,1381,167
2588,1744,5010
2589,1448,3608
2590,1880,1311
2591,331,2245
2592,1125,7710
2593,257,4704
2594,1351,5565
2595,1851,8725
2596,425,5314
2597,487,3544
2598,1647,3927
2599,738,6184
2600,1455,7037
2601,61,5373
2602,1942,1173
2603,158,2536
2604,693,9456
2605,34,4709
2606,1604,1438
2607,1036,2473
2608,584,8281
2609,1149,8647
2610,1868,1154
2611,530,8005
2612,1044,6419
2613,900,9619
2614,1113,3011
2615,511,5149
2616,1939,4732
2617,1030,1545
2618,1923,9927
2619,1150,4806
2620,699,9829
2621,37,8883
2622,424,8290
2623,313,3985
2624,1051,7340
2625,1148,5818
2626,1173,2248
2627,1615,9092
2628,666,286
2629,901,2100
2630,1001,922
2631,15,8411
2632,471,8176
2633,1386,8733
2634,1999,5507
2635,197,9387
2636,619,1158
2637,1191,4796
2638,105,9598
2639,596,475
2640,423,6641
2641,768,4291
2642,602,4953
2643,1889,2151
2644,812,1775
2645,1218,7284
2646,652,950
2647,409,1894
2648,914,5029
2649,703,7401
2650,1905,2193
2651,1174,2687
2652,1416,7820
2653,134,4501
2654,893,5582
2655,1755,7231
2656,83,9559
2657,1479,9487
2658,1874,4537
2659,12,7002
2660,1236,7133
2661,1432,7561
2662,1277,1436
2663,1247,5542
2664,1514,6773
2665,6,19
2666,1529,4489
2667,1220,709
2668,1092,7373
2669,156,2700
2670,1704,4030
2671,1829,2406
2672,1131,8678
2673,410,9304
2674,248,9692
2675,301,2989
2676,154,7312
2677,1791,6837
2678,942,4446
2679,122,9157
2680,102,1841
2681,25,8108
2682,26,6007
2683,1835,7503
2684,63,2502
2685,1479,5854
2686,988,5786
2687,1916,7113
2688,1469,6664
2689,820,4368
2690,1659,7963
2691,543,8320
2692,1688,3430
2693,802,3340
2694,9,845
2695,1046,9165
2696,1685,2091
2697,1907,8835
2698,616,5768
2699,803,4889
2700,1884,5159
2701,1285,2647
2702,500,4796
2703,1138,1988
2704,110,4359
2705,291,3650
2706,746,1319
2707,1267,3260
2708,371,8172
2709,521,9672
2710,580,2845
2711,1742,1369
2712,1068,4032
2713,811,9832
2714,427,5882
2715,1973,1922
2716,235,6650
2717,264,5272
2718,939,6880
2719,1403,1644
2720,1783,5281
2721,1924,2993
2722,1938,8426
2723,422,6225
2724,1698,2273
2725,679,9677
2726,886,3621
2727,281,7925
2728,1332,1825
2729,1941,2165
2730,555,6473
2731,883,7503
2732,738,5667
2733,320,7950
2734,79,3348
2735,854,6947
2736,970,7170
2737,1424,3155
2738,1653,4076
2739,96,8708
2740,14,4702
2741,1869,5498
2742,1788,2779
2743,345,1725
2744,944,5625
2745,529,7011
2746,1636,2857
2747,1836,8618
2748,1175,6795
2749,1359,6328
2750,1176,2042
2751,1157,8973
2752,1765,5675
2753,871,5131
2754,956,1143
2755,1884,2137
2756,9,4203
2757,75,4153
2758,811,7930
2759,1071,2208
2760,844,9802
2761,761,5028
2762,84,800
2763,848,7917
2764,284,2478
2765,1173,3832
2766,423,5050
2767,372,7920
2768,803,1538
2769,45,5137
2770,876,4837
2771,1357,1463
2772,1219,6785
2773,1418,6493
2774,174,3966
2775,680,814
2776,324,2828
2777,1849,8130
2778,1210,7971
2779,1676,8447
2780,164,6694
2781,1523,7633
2782,1005,1115
2783,1936,9141
2784,1465,2365
2785,1372,1863
2786,1002,1575
2787,327,1758
2788,1247,8365
2789,501,9743
2790,475,3438
2791,1032,5420
2792,858,3660
2793,388,458
2794,352,1239
2795,1243,6465
2796,596,6181
2797,64,5677
2798,1292,8571
2799,1982,3895
2800,1159,616
2801,410,9334
2802,74,8371
2803,1158,6882
2804,1046,9347
2805,1409,748
2806,1383,3551
2807,1057,6091
2808,1068,6798
2809,919,6389
2810,921,5531
2811,704,1755
2812,661,6415
2813,986,2642
2814,1236,5380
2815,1821,2399
2816,1596,832
2817,1107,1092
2818,1442,1575
2819,956,5241
2820,1553,3706
2821,435,1116
2822,607,5963
2823,1790,8526
2824,1139,1104
2825,654,753
2826,292,6165
2827,791,2313
2828,207,7900
2829,1881,5693
2830,1850,6383
2831,1717,3345
2832,744,7850
2833,492,5544
2834,1805,3691
2835,62,8791
2836,286,2209
2837,528,9792
2838,1643,5661
2839,1214,7712
2840,1233,4782
2841,1544,3000
2842,1004,8076
2843,1633,5862
2844,651,3883
2845,1700,1017
2846,55,8353
2847,871,1205
2848,477,3417
2849,1814,83
2850,588,4761
2851,1035,755
2852,48,9180
2853,317,8185
2854,1808,4630
2855,1202,5967
2856,1228,2970
2857,1457,6390
2858,1361,1207
2859,991,9810
2860,190,3785
2861,22,3619
2862,11,4957
2863,1607,8087
2864,340,4909
2865,265,6110
2866,1666,1883
2867,1686,6583
2868,1303,4980
2869,368,1512
2870,1131,3883
2871,1756,2837
2872,1379,8792
2873,1519,6371
2874,1701,2263
2875,1964,7373
2876,784,3687
2877,78,6356
2878,276,2230
2879,440,991
2880,784,4349
2881,556,2584
2882,873,860
2883,785,2408
2884,858,2934
2885,1148,1001
2886,1151,1753
2887,1226,5372
2888,225,7187
2889,1217,9148
2890,1186,592
2891,322,9362
2892,639,361
2893,1552,4666
2894,1013,3069
2895,1166,4627
2896,1389,6298
2897,991,1715
2898,1077,3046
2899,105,2548
2900,1916,4342
2901,817,6617
2902,130,6016
2903,976,6982
2904,1592,8240
2905,1843,3536
2906,468,752
2907,1634,254
2908,1094,79
2909,1541,6008
2910,1640,1443
2911,832,7972
2912,1103,3076
2913,1250,1385
2914,170,9703
2915,1237,2047
2916,1526,2565
2917,1913,2708
2918,801,3274
2919,365,8511
2920,1029,9716
2921,945,6100
2922,1194,4880
2923,866,233
2924,1956,6000
2925,842,4672
2926,805,2239
2927,1886,2473
2928,27,7839
2929,1363,8008
2930,1431,809
2931,1956,6243
2932,907,4047
2933,71,9862
2934,723,3249
2935,1774,9624
2936,1064,3303
2937,461,8664
2938,1892,9052
2939,63,6583
2940,1843,3277
2941,169,6518
2942,1933,7465
2943,536,5645
2944,1624,1312
2945,661,1041
2946,186,8925
2947,1701,5678
2948,1185,2144
2949,426,3542
2950,866,3884
2951,1845,6389
2952,1227,1371
2953,567,6168
2954,1645,6409
2955,1719,3292
2956,1181,4430
2957,279,603
2958,1435,2943
2959,141,6004
2960,1085,9835
2961,241,7780
2962,1094,5479
2963,1427,191
2964,689,205
2965,729,238
2966,690,8743
2967,1549,2747
2968,1907,1716
2969,1513,9035
2970,1128,182
2971,1847,9213
2972,1754,7311
2973,778,8655
2974,415,9326
2975,1628,1715
2976,1433,7558
2977,245,2723
2978,795,21
2979,1358,3153
2980,820,8175
2981,1831,717
2982,998,3514
2983,1200,7694
2984,1332,5416
2985,1906,6286
2986,675,4363
2987,427,3701
2988,796,882
2989,398,4427
2990,1706,2752
2991,445,7443
2992,1025,6327
2993,1100,9594
2994,980,3156
2995,1918,1514
2996,1005,7028
2997,1919,8032
2998,1726,4162
2999,1198,8417
3000,862,5816
3001,1166,3635
3002,1982,2134
3003,163,7765
3004,1369,7767
3005,1684,3223
3006,647,5692
3007,133,7110
3008,1764,2074
3009,449,5618
3010,446,3694
3011,1081,8353
3012,1223,225
3013,1454,7528
3014,1650,6195
3015,1254,9583
3016,1248,4275
3017,1893,3724
3018,1492,2324
3019,822,5398
3020,738,258
3021,406,9388
3022,1511,5192
3023,1223,7282
3024,858,6999
3025,197,5217
3026,114,924
3027,1250,685
3028,376,4294
3029,555,6
3030,243,9854
3031,689,1355
3032,525,7393
3033,728,5241
3034,1251,8639
3035,478,2582
3036,60,7222
3037,1639,7167
3038,1073,6001
3039,688,3913
3040,666,6362
3041,1516,1240
3042,636,7361
3043,1747,854
3044,1291,3741
3045,1251,5512
3046,324,4452
3047,1860,2172
3048,284,6520
3049,1902,3169
3050,1868,1841
3051,1518,7323
3052,435,2178
3053,181,2259
3054,896,1982
3055,1554,2145
3056,1075,6810
3057,1818,6919
3058,1950,1128
3059,1022,7348
3060,935,8717
3061,877,5783
3062,642,6565
3063,471,3607
3064,1390,3962
3065,1232,8397
3066,1418,8306
3067,1348,607
3068,120,7857
3069,453,5889
3070,1818,8825
3071,1511,3168
3072,1448,2442
3073,1900,5415
3074,444,3938
3075,211,2149
3076,766,3205
3077,394,2096
3078,1260,447
3079,1718,1573
3080,1473,496
3081,1562,374
3082,128,1086
3083,1670,3327
3084,1508,1538
3085,1419,4535
3086,391,1312
3087,1885,7316
3088,198,7822
3089,1748,8264
3090,1089,9245
3091,139,6544
3092,1407,6534
3093,298,1862
3094,1334,5502
3095,1637,6289
3096,358,6701
3097,89,2658
3098,1008,697
3099,1255,7903
3100,158,6684
3101,1237,972
3102,1215,6619
3103,1193,3864
3104,304,7330
3105,540,3275
3106,1418,1809
3107,1965,1359
3108,1576,8080
3109,1911,9858
3110,1228,3205
3111,1270,6875
3112,1493,649
3113,634,5433
3114,1884,5476
3115,961,1441
3116,738,299
3117,1014,5943
3118,796,5440
3119,1816,1894
3120,1843,683
3121,1760,8251
3122,138,1498
3123,498,6633
3124,38,8309
3125,82,4504
3126,1465,6563
3127,1192,599
3128,1246,4993
3129,6,5291
3130,334,757
3131,718,1481
3132,1410,2631
3133,1165,9526
3134,96,9089
3135,749,5633
3136,132,6702
3137,39,1638
3138,1944,334
3139,332,8528
3140,1169,2187
3141,761,6817
3142,1932,6893
3143,1096,5738
3144,615,5362
3145,1644,6239
3146,1994,695
3147,897,5579
3148,873,9511
3149,1861,7924
3150,1802,9652
3151,1384,837
3152,171,2734
3153,1481,1943
3154,936,5187
3155,622,6385
3156,547,9232
3157,1679,6373
3158,220,5679
3159,666,8721
3160,1718,4293
3161,389,1166
3162,964,9435
3163,1804,3010
3164,345,8935
3165,1281,4237
3166,675,277
3167,1636,3872
3168,297,22
3169,790,5405
3170,472,5431
3171,666,5808
3172,1707,1061
3173,1124,8796
3174,235,5572
3175,1792,9367
3176,792,9217
3177,964,3
3178,1438,3528
3179,1974,2003
3180,1880,998
3181,1809,730
3182,1192,767
3183,1107,4156
3184,1996,6982
3185,1732,9687
3186,351,2031
3187,1290,4858
3188,206,2591
3189,1589,6200
3190,165,1253
3191,548,3207
3192,22,5719
3193,478,773
3194,1446,7772
3195,1643,7077
3196,338,773
3197,718,9260
3198,1801,7128
3199,1177,1512
3200,764,7697
3201,240,3827
3202,613,1592
3203,942,8655
3204,122,6253
3205,963,1232
3206,294,7537
3207,139,6832
3208,639,6154
3209,53,8973
3210,1419,5828
3211,392,9645
3212,1875,360
3213,1269,1835
3214,622,9080
3215,1543,8302
3216,1044,7207
3217,1937,3067
